player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
150961567,Support,of the Ant,16,0.1309225533702409,0.020947608539238542
150961567,Support,of the Bull,20,0.1260932993719604,0.025218659874392077
150961567,Support,of the Octopus,15,0.5944062577576812,0.08916093866365218
150961567,Support,of the Raven,25,0.0707440411899453,0.017686010297486326
150961567,Support,the Accomplice,10,0.27919845422150835,0.027919845422150837
150961567,Support,the Decisive,20,0.01456375436053016,0.002912750872106032
150961567,Support,the Divine Thief,25,0.03959462744897002,0.009898656862242505
150961567,Support,the Even-Keeled,20,0,0
150961567,Support,the Flayed Twins Acolyte,15,0.11903078841449266,0.017854618262173896
150961567,Support,the Loquacious,10,0.017013663838018955,0.0017013663838018956
150961567,Support,the Mule,20,0,0
150961567,Support,the Nothl Pilgrim,16,0.12373823936043327,0.019798118297669323
150961567,Support,the Pacifist,16,0.12487344007429775,0.01997975041188764
150961567,Support,the Patient,20,0,0
150961567,Support,the Tormented,25,0.04964722642111267,0.012411806605278165
150961567,Support,the Underdog,15,0.3727620625376547,0.0559143093806482
152545459,Core,of the Ant,16,0,0
152545459,Core,of the Bull,20,0,0
152545459,Core,of the Octopus,15,0.897566361533671,0.13463495423005065
152545459,Core,of the Raven,25,0.07195216764328698,0.017988041910821744
152545459,Core,the Accomplice,10,0.08018173341476498,0.008018173341476498
152545459,Core,the Decisive,20,0.06567919360384748,0.013135838720769497
152545459,Core,the Divine Thief,25,0.03368592093316421,0.008421480233291052
152545459,Core,the Even-Keeled,20,0,0
152545459,Core,the Flayed Twins Acolyte,15,0.2180544951293604,0.03270817426940406
152545459,Core,the Loquacious,10,0.34400357880630494,0.03440035788063049
152545459,Core,the Mule,20,0,0
152545459,Core,the Nothl Pilgrim,16,0,0
152545459,Core,the Pacifist,16,0.025562041255672813,0.00408992660090765
152545459,Core,the Patient,20,0,0
152545459,Core,the Tormented,25,0.0494566934655642,0.012364173366391052
152545459,Core,the Underdog,15,0.5275940134911681,0.07913910202367522
152962063,Core,of the Ant,16,0,0
152962063,Core,of the Bull,20,0,0
152962063,Core,of the Octopus,15,0.8184014308417423,0.12276021462626135
152962063,Core,of the Raven,25,0.007837970703953867,0.0019594926759884668
152962063,Core,the Accomplice,10,0,0
152962063,Core,the Decisive,20,0.020354993125472707,0.004070998625094541
152962063,Core,the Divine Thief,25,0.03736522295225043,0.009341305738062607
152962063,Core,the Even-Keeled,20,0,0
152962063,Core,the Flayed Twins Acolyte,15,0.26265533681923225,0.03939830052288484
152962063,Core,the Loquacious,10,0.0750449109222002,0.00750449109222002
152962063,Core,the Mule,20,0,0
152962063,Core,the Nothl Pilgrim,16,0.012327886581106215,0.0019724618529769946
152962063,Core,the Pacifist,16,0.03049710525566627,0.004879536840906603
152962063,Core,the Patient,20,0,0
152962063,Core,the Tormented,25,0,0
152962063,Core,the Underdog,15,0.3670140732564509,0.055052110988467635
153836240,Mid,of the Ant,16,0,0
153836240,Mid,of the Bull,20,0.02124100634400945,0.00424820126880189
153836240,Mid,of the Octopus,15,0.7290629891004632,0.10935944836506949
153836240,Mid,of the Raven,25,0.009916954099692643,0.002479238524923161
153836240,Mid,the Accomplice,10,0.0074947927953145635,7.494792795314563e-4
153836240,Mid,the Decisive,20,0.0681535968096139,0.013630719361922781
153836240,Mid,the Divine Thief,25,0.020375676291420144,0.005093919072855035
153836240,Mid,the Even-Keeled,20,0,0
153836240,Mid,the Flayed Twins Acolyte,15,0.15807323610654422,0.023710985415981635
153836240,Mid,the Loquacious,10,0.21468967688347038,0.021468967688347038
153836240,Mid,the Mule,20,0.010743022746064373,0.0021486045492128745
153836240,Mid,the Nothl Pilgrim,16,0.17147751208392753,0.027436401933428403
153836240,Mid,the Pacifist,16,0.0126073229977405,0.00201717167963848
153836240,Mid,the Patient,20,0,0
153836240,Mid,the Tormented,25,0.04320637852707645,0.010801594631769112
153836240,Mid,the Underdog,15,0.6634425904319365,0.09951638856479049
154715080,Mid,of the Ant,16,0,0
154715080,Mid,of the Bull,20,0,0
154715080,Mid,of the Octopus,15,0.6516460993610647,0.0977469149041597
154715080,Mid,of the Raven,25,0.07698051744129861,0.019245129360324652
154715080,Mid,the Accomplice,10,0,0
154715080,Mid,the Decisive,20,0.03266513081192147,0.0065330261623842934
154715080,Mid,the Divine Thief,25,0.0544951994925957,0.013623799873148925
154715080,Mid,the Even-Keeled,20,0,0
154715080,Mid,the Flayed Twins Acolyte,15,0.12422627408862597,0.018633941113293896
154715080,Mid,the Loquacious,10,0,0
154715080,Mid,the Mule,20,0.014262466933690088,0.0028524933867380177
154715080,Mid,the Nothl Pilgrim,16,0.036559040892758646,0.005849446542841383
154715080,Mid,the Pacifist,16,0,0
154715080,Mid,the Patient,20,0,0
154715080,Mid,the Tormented,25,0.07678870080669356,0.01919717520167339
154715080,Mid,the Underdog,15,0.6426979659753305,0.09640469489629958
155332459,Support,of the Ant,16,0.08693877229800634,0.013910203567681014
155332459,Support,of the Bull,20,0.04193599448850908,0.008387198897701816
155332459,Support,of the Octopus,15,0.5923344698176305,0.08885017047264457
155332459,Support,of the Raven,25,0.009916954099692643,0.002479238524923161
155332459,Support,the Accomplice,10,0.2771266481109268,0.027712664811092677
155332459,Support,the Decisive,20,0.0681535968096139,0.013630719361922781
155332459,Support,the Divine Thief,25,0.020375676291420144,0.005093919072855035
155332459,Support,the Even-Keeled,20,0.014214944478688941,0.002842988895737788
155332459,Support,the Flayed Twins Acolyte,15,0.15807323610654422,0.023710985415981635
155332459,Support,the Loquacious,10,0,0
155332459,Support,the Mule,20,0,0
155332459,Support,the Nothl Pilgrim,16,0.3143914893540211,0.05030263829664338
155332459,Support,the Pacifist,16,0.11084904211111613,0.01773584673777858
155332459,Support,the Patient,20,0,0
155332459,Support,the Tormented,25,0.04320637852707645,0.010801594631769112
155332459,Support,the Underdog,15,0.6634425904319365,0.09951638856479049
158847773,Support,of the Ant,16,0.3655892804413247,0.05849428487061195
158847773,Support,of the Bull,20,0.18766196707389304,0.03753239341477861
158847773,Support,of the Octopus,15,0.44276329388009955,0.06641449408201494
158847773,Support,of the Raven,25,0.05493081895322801,0.013732704738307002
158847773,Support,the Accomplice,10,0.43080167443047085,0.04308016744304709
158847773,Support,the Decisive,20,0.09739252219367459,0.019478504438734917
158847773,Support,the Divine Thief,25,0,0
158847773,Support,the Even-Keeled,20,0,0
158847773,Support,the Flayed Twins Acolyte,15,0.2768785183278972,0.04153177774918459
158847773,Support,the Loquacious,10,0.08960301693345454,0.008960301693345454
158847773,Support,the Mule,20,0.03202180661172875,0.006404361322345751
158847773,Support,the Nothl Pilgrim,16,0.24021014433516222,0.038433623093625954
158847773,Support,the Pacifist,16,0.06624089612211281,0.01059854337953805
158847773,Support,the Patient,20,0,0
158847773,Support,the Tormented,25,0.032247337183882084,0.008061834295970521
158847773,Support,the Underdog,15,0.36355491901440884,0.054533237852161326
161839895,Support,of the Ant,16,0.08764460999586486,0.014023137599338377
161839895,Support,of the Bull,20,0.1429615575109248,0.028592311502184956
161839895,Support,of the Octopus,15,0.5931664038843915,0.08897496058265872
161839895,Support,of the Raven,25,0.006350306351611704,0.001587576587902926
161839895,Support,the Accomplice,10,0.050240455390414634,0.005024045539041464
161839895,Support,the Decisive,20,0.0499548391084614,0.00999096782169228
161839895,Support,the Divine Thief,25,0,0
161839895,Support,the Even-Keeled,20,0,0
161839895,Support,the Flayed Twins Acolyte,15,0.16256937123172788,0.02438540568475918
161839895,Support,the Loquacious,10,0.19329955269981222,0.019329955269981224
161839895,Support,the Mule,20,0.01813379612422939,0.003626759224845878
161839895,Support,the Nothl Pilgrim,16,0.05854619185011405,0.009367390696018248
161839895,Support,the Pacifist,16,0.06560766227550809,0.010497225964081293
161839895,Support,the Patient,20,0,0
161839895,Support,the Tormented,25,0.03610255598379702,0.009025638995949254
161839895,Support,the Underdog,15,0.5078806794247388,0.07618210191371082
164685175,Core,of the Ant,16,0,0
164685175,Core,of the Bull,20,0,0
164685175,Core,of the Octopus,15,0.841278078497844,0.12619171177467658
164685175,Core,of the Raven,25,0.01890551166811108,0.00472637791702777
164685175,Core,the Accomplice,10,0,0
164685175,Core,the Decisive,20,0.07179364909771208,0.014358729819542415
164685175,Core,the Divine Thief,25,0.04052564325908736,0.010131410814771842
164685175,Core,the Even-Keeled,20,0,0
164685175,Core,the Flayed Twins Acolyte,15,0.24920147095611783,0.03738022064341767
164685175,Core,the Loquacious,10,0,0
164685175,Core,the Mule,20,0,0
164685175,Core,the Nothl Pilgrim,16,0.044578207584996095,0.007132513213599375
164685175,Core,the Pacifist,16,0.1311272433933419,0.020980358942934704
164685175,Core,the Patient,20,0,0
164685175,Core,the Tormented,25,0.12573328027555736,0.03143332006888934
164685175,Core,the Underdog,15,0.3565778954720212,0.053486684320803175
165564598,Core,of the Ant,16,0,0
165564598,Core,of the Bull,20,0,0
165564598,Core,of the Octopus,15,0.6772785934874758,0.10159178902312137
165564598,Core,of the Raven,25,0.006350306351611704,0.001587576587902926
165564598,Core,the Accomplice,10,0.18416772350868355,0.018416772350868357
165564598,Core,the Decisive,20,0.0499548391084614,0.00999096782169228
165564598,Core,the Divine Thief,25,0,0
165564598,Core,the Even-Keeled,20,0,0
165564598,Core,the Flayed Twins Acolyte,15,0.16256937123172788,0.02438540568475918
165564598,Core,the Loquacious,10,0.05959683106437989,0.00595968310643799
165564598,Core,the Mule,20,0.05474245189650449,0.0109484903793009
165564598,Core,the Nothl Pilgrim,16,0.011778156897142043,0.0018845051035427268
165564598,Core,the Pacifist,16,0.06336356710395809,0.010138170736633294
165564598,Core,the Patient,20,0,0
165564598,Core,the Tormented,25,0.03610255598379702,0.009025638995949254
165564598,Core,the Underdog,15,0.5078806794247388,0.07618210191371082
171262902,Core,of the Ant,16,0,0
171262902,Core,of the Bull,20,0,0
171262902,Core,of the Octopus,15,0.7558141905538499,0.11337212858307749
171262902,Core,of the Raven,25,0.07284363588783337,0.01821090897195834
171262902,Core,the Accomplice,10,0.029786373847129708,0.002978637384712971
171262902,Core,the Decisive,20,0.0478557574847322,0.009571151496946439
171262902,Core,the Divine Thief,25,0.033966118670640505,0.008491529667660126
171262902,Core,the Even-Keeled,20,0,0
171262902,Core,the Flayed Twins Acolyte,15,0.21451069619433363,0.032176604429150046
171262902,Core,the Loquacious,10,0.1968713926903767,0.01968713926903767
171262902,Core,the Mule,20,0.04445504727356775,0.00889100945471355
171262902,Core,the Nothl Pilgrim,16,0,0
171262902,Core,the Pacifist,16,0.03262163712300577,0.005219461939680922
171262902,Core,the Patient,20,0,0
171262902,Core,the Tormented,25,0.024195336247171257,0.006048834061792813
171262902,Core,the Underdog,15,0.5231341355888712,0.07847012033833069
172099728,Core,of the Ant,16,0,0
172099728,Core,of the Bull,20,0.015088682036566041,0.0030177364073132084
172099728,Core,of the Octopus,15,0.8639507068305747,0.1295926060245862
172099728,Core,of the Raven,25,0.048043510326738745,0.012010877581684686
172099728,Core,the Accomplice,10,0,0
172099728,Core,the Decisive,20,0.031228819112633994,0.006245763822526799
172099728,Core,the Divine Thief,25,0.09607158855215772,0.02401789713803943
172099728,Core,the Even-Keeled,20,0,0
172099728,Core,the Flayed Twins Acolyte,15,0.16637105143625167,0.02495565771543775
172099728,Core,the Loquacious,10,0.10211379095280222,0.010211379095280223
172099728,Core,the Mule,20,0,0
172099728,Core,the Nothl Pilgrim,16,0.015088682036566041,0.0024141891258505667
172099728,Core,the Pacifist,16,0.027538251876179864,0.004406120300188779
172099728,Core,the Patient,20,0,0
172099728,Core,the Tormented,25,0.028379575973919467,0.0070948939934798675
172099728,Core,the Underdog,15,0.4130752048135484,0.06196128072203226
173978074,Mid,of the Ant,16,0,0
173978074,Mid,of the Bull,20,0,0
173978074,Mid,of the Octopus,15,0.8722612608502536,0.13083918912753803
